tree_id,block_id,species_group,latitude,longitude,health,tree_dbh,stump_diam,curb_loc,steward,sidewalk,address,zipcode,boroname,nta,nta_name
103201,103219,honeylocust,40.73026157,-73.98229029,Good,8,0,OnCurb,1or2,NoDamage,416 EAST 13 STREET,10009,Manhattan,MN22,East Village
118757,102525,London planetree,40.71334478,-73.98319342,Good,3,0,OnCurb,None,NoDamage,333 MADISON STREET,10002,Manhattan,MN28,Lower East Side
13002,101975,London planetree,40.7346753,-74.00427296,Fair,9,0,OnCurb,3or4,Damage,90 CHARLES STREET,10014,Manhattan,MN23,West Village
176426,105453,Other,40.7393446,-73.97825231,Good,11,0,OffsetFromCurb,None,NoDamage,330 EAST 26 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
233227,103151,honeylocust,40.72764576,-73.98556697,Good,13,0,OnCurb,1or2,NoDamage,82 ST MARKS PLACE,10003,Manhattan,MN22,East Village
44171,103492,honeylocust,40.74178047,-74.00154324,Good,9,0,OnCurb,1or2,NoDamage,300 WEST 17 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
522021,105196,Other,40.74039498,-73.98621489,Good,5,0,OnCurb,1or2,NoDamage,303 PARK AVENUE SOUTH,10010,Manhattan,MN21,Gramercy
84125,102405,pin oak,40.71159401,-73.99332149,Fair,14,0,OffsetFromCurb,None,Damage,53 MONROE STREET,10002,Manhattan,MN27,Chinatown
454385,103373,pin oak,40.71123402,-73.99201338,Good,2,0,OnCurb,None,NoDamage,75 PIKE STREET,10002,Manhattan,MN28,Lower East Side
522940,106012,Other,40.72911442,-73.97703286,Good,2,0,OnCurb,None,NoDamage,625 EAST 14 STREET,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
400886,103081,Sophora,40.72569414,-73.98814681,Good,16,0,OnCurb,None,NoDamage,108 EAST 4 STREET,10003,Manhattan,MN22,East Village
172361,103058,honeylocust,40.72572707,-73.98292526,Fair,10,0,OnCurb,1or2,NoDamage,140 EAST 7 STREET,10009,Manhattan,MN22,East Village
228288,101478,Japanese zelkova,40.72747726,-74.00266665,Good,11,0,OnCurb,1or2,NoDamage,52 MAC DOUGAL STREET,10014,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
241308,105470,London planetree,40.74200015,-73.9772562,Good,15,0,OnCurb,1or2,NoDamage,304 EAST 30 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
27978,105292,Other,40.73439368,-73.98222149,Fair,4,0,OnCurb,1or2,NoDamage,318 EAST 18 STREET,10003,Manhattan,MN21,Gramercy
160781,103190,pin oak,40.72910958,-73.97956172,Good,10,0,OnCurb,1or2,NoDamage,528 EAST 13 STREET,10009,Manhattan,MN22,East Village
417923,103333,Sophora,40.72475798,-73.97436218,Fair,2,0,OffsetFromCurb,1or2,NoDamage,465 EAST 10 STREET,10009,Manhattan,MN28,Lower East Side
27802,105388,Other,40.73690207,-73.9860735,Good,5,0,OnCurb,1or2,Damage,127 EAST 19 STREET,10003,Manhattan,MN21,Gramercy
173630,102053,ginkgo,40.7360059,-74.00436182,Good,11,0,OnCurb,3or4,NoDamage,274 WEST 11 STREET,10014,Manhattan,MN23,West Village
203259,105289,littleleaf linden,40.73337776,-73.98540436,Good,3,0,OnCurb,1or2,NoDamage,230 EAST 15 STREET,10003,Manhattan,MN21,Gramercy
132344,103252,Callery pear,40.73160997,-73.98746221,Good,10,0,OnCurb,None,NoDamage,206 EAST 12 STREET,10003,Manhattan,MN22,East Village
141220,103228,honeylocust,40.72987281,-73.98506144,Good,14,0,OnCurb,None,Damage,322 EAST 11 STREET,10003,Manhattan,MN22,East Village
43741,104242,Other,40.73659023,-73.98695102,Good,4,0,OnCurb,1or2,NoDamage,65 IRVING PLACE,10003,Manhattan,MN21,Gramercy
78904,105399,Other,40.73832691,-73.98415939,Good,14,0,OnCurb,1or2,NoDamage,152 EAST 22 STREET,10010,Manhattan,MN21,Gramercy
168027,102785,Other,40.71839445,-73.98548031,Fair,3,0,OnCurb,1or2,NoDamage,97 CLINTON STREET,10002,Manhattan,MN28,Lower East Side
175306,216998,littleleaf linden,40.7063545,-73.96715997,Good,6,0,OnCurb,None,Damage,570 WYTHE AVENUE,11249,Brooklyn,BK72,Williamsburg
173917,102883,honeylocust,40.72011555,-73.98397486,Good,4,0,OnCurb,None,NoDamage,180 STANTON STREET,10002,Manhattan,MN28,Lower East Side
521178,103287,Other,40.71962884,-73.99176655,Good,13,0,OnCurb,None,NoDamage,45 DELANCEY STREET EB ROADBED,10002,Manhattan,MN27,Chinatown
270933,102054,Sophora,40.73606988,-74.00354419,Good,16,0,OnCurb,1or2,Damage,282 WEST 4 STREET,10014,Manhattan,MN23,West Village
35821,103436,ginkgo,40.73998997,-74.00081889,Good,2,0,OnCurb,1or2,NoDamage,239 WEST 15 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
178897,103015,ginkgo,40.72363236,-73.98234135,Good,8,0,OnCurb,None,NoDamage,62 AVENUE B,10009,Manhattan,MN22,East Village
160886,102138,littleleaf linden,40.73700891,-74.00093317,Poor,7,0,OnCurb,1or2,NoDamage,74 GREENWICH AVENUE,10011,Manhattan,MN23,West Village
393042,102427,littleleaf linden,40.71202884,-73.99438691,Poor,3,0,OnCurb,None,NoDamage,45 MARKET STREET,10002,Manhattan,MN27,Chinatown
196686,103290,London planetree,40.71147735,-73.99231298,Good,13,0,OnCurb,None,NoDamage,61 PIKE STREET,10002,Manhattan,MN27,Chinatown
474137,105327,ginkgo,40.73515025,-73.98302026,Good,8,0,OnCurb,None,NoDamage,317 2 AVENUE,10003,Manhattan,MN21,Gramercy
61173,106027,honeylocust,40.73605923,-73.9771836,Good,9,0,OffsetFromCurb,None,NoDamage,440 EAST 23 STREET,10010,Manhattan,MN50,Stuyvesant Town-Cooper Village
416525,100905,honeylocust,40.71084193,-74.00380346,Good,5,0,OffsetFromCurb,None,NoDamage,87 GOLD STREET,10038,Manhattan,MN25,Battery Park City-Lower Manhattan
72852,103348,Japanese zelkova,40.71444699,-73.99113359,Good,6,0,OnCurb,None,NoDamage,135 DIVISION STREET,10002,Manhattan,MN28,Lower East Side
61109,105990,honeylocust,40.73415884,-73.97836624,Good,11,0,OnCurb,None,NoDamage,420 EAST 20 STREET,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
83845,102373,London planetree,40.71088195,-73.99679145,Good,19,0,OffsetFromCurb,None,NoDamage,75 CATHERINE STREET,10038,Manhattan,MN27,Chinatown
118724,102863,Japanese zelkova,40.72054029,-73.98705571,Good,10,0,OnCurb,None,NoDamage,146 ESSEX STREET,10002,Manhattan,MN27,Chinatown
176486,105424,Other,40.73964051,-73.97667799,Fair,9,0,OnCurb,None,NoDamage,346 EAST 28 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
12699,101671,ginkgo,40.73060586,-74.00365666,Good,8,0,OnCurb,None,Damage,22 LEROY STREET,10014,Manhattan,MN23,West Village
28288,104217,Other,40.73677718,-73.99148904,Good,2,0,OnCurb,None,NoDamage,20 EAST 16 STREET,10003,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
220946,105459,Callery pear,40.74149313,-73.9810498,Good,13,0,OnCurb,None,NoDamage,379 3 AVENUE,10016,Manhattan,MN20,Murray Hill-Kips Bay
157072,216811,London planetree,40.70360409,-73.96624713,Good,15,0,OnCurb,None,NoDamage,585 KENT AVENUE,11249,Brooklyn,BK72,Williamsburg
69169,102986,pin oak,40.72376122,-73.98381733,Good,3,0,OnCurb,None,Damage,206 EAST 4 STREET,10009,Manhattan,MN22,East Village
67810,103455,Callery pear,40.74142293,-73.9967907,Good,7,0,OnCurb,1or2,NoDamage,157 WEST 19 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
83321,102386,ginkgo,40.71111432,-73.99426202,Good,16,0,OnCurb,None,NoDamage,38 MONROE STREET,10002,Manhattan,MN27,Chinatown
118225,102826,Sophora,40.71922499,-73.99341517,Good,6,0,OnCurb,None,NoDamage,125 CHRYSTIE STREET,10002,Manhattan,MN27,Chinatown
315142,103096,ginkgo,40.72593238,-73.99057757,Fair,4,0,OnCurb,1or2,NoDamage,21 EAST 3 STREET,10003,Manhattan,MN22,East Village
393877,102376,London planetree,40.71026501,-73.99546647,Good,21,0,OffsetFromCurb,None,Damage,100 CHERRY STREET,10002,Manhattan,MN27,Chinatown
363861,102857,honeylocust,40.72124593,-73.97973469,Good,15,0,OnCurb,1or2,NoDamage,290 EAST 3 STREET,10009,Manhattan,MN28,Lower East Side
297474,103065,Other,40.72562982,-73.98825138,Good,2,0,OnCurb,3or4,NoDamage,108 EAST 4 STREET,10003,Manhattan,MN22,East Village
176102,105357,Sophora,40.73701364,-73.98297327,Good,15,0,OnCurb,None,Damage,224 EAST 21 STREET,10010,Manhattan,MN21,Gramercy
83371,102384,honeylocust,40.71076894,-73.98672107,Good,18,0,OnCurb,None,Damage,261 CLINTON STREET,10002,Manhattan,MN28,Lower East Side
34016,101885,ginkgo,40.73342111,-73.99312592,Good,9,0,OnCurb,1or2,NoDamage,85 UNIVERSITY PLACE,10003,Manhattan,MN23,West Village
277312,100248,Callery pear,40.70795776,-74.00430105,Good,12,0,OffsetFromCurb,3or4,NoDamage,49 FULTON STREET,10038,Manhattan,MN25,Battery Park City-Lower Manhattan
176181,105347,London planetree,40.73636648,-73.98144377,Fair,11,0,OnCurb,None,NoDamage,301 EAST 21 STREET,10010,Manhattan,MN21,Gramercy
102546,103034,honeylocust,40.72503967,-73.97753711,Good,8,0,OnCurb,1or2,NoDamage,706 EAST 9 STREET,10009,Manhattan,MN28,Lower East Side
126230,103230,Other,40.73032227,-73.98824998,Good,22,0,OnCurb,1or2,Damage,116 EAST 10 STREET,10003,Manhattan,MN22,East Village
268665,101227,Callery pear,40.72246393,-73.99611537,Good,8,0,OnCurb,1or2,NoDamage,227 MULBERRY STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
160713,103150,honeylocust,40.72822878,-73.98780352,Good,16,0,OnCurb,None,NoDamage,124 2 AVENUE,10003,Manhattan,MN22,East Village
136408,103002,Callery pear,40.72267594,-73.99246812,Good,13,0,OnCurb,None,NoDamage,9 STANTON STREET,10002,Manhattan,MN27,Chinatown
269251,101187,littleleaf linden,40.72216018,-74.0040395,Good,8,0,OnCurb,None,NoDamage,330 WEST BROADWAY,10013,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
136550,103072,Other,40.72555592,-73.9843028,Fair,5,0,OnCurb,None,NoDamage,440 EAST 6 STREET,10009,Manhattan,MN22,East Village
73898,103500,Japanese zelkova,40.74308898,-73.99348496,Good,11,0,OnCurb,1or2,NoDamage,120 WEST 23 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
13145,101864,ginkgo,40.73276423,-74.00455706,Fair,20,0,OnCurb,1or2,Damage,35 GROVE STREET,10014,Manhattan,MN23,West Village
175329,217168,littleleaf linden,40.70508589,-73.96644846,Poor,2,0,OnCurb,1or2,NoDamage,70 CLYMER STREET,11249,Brooklyn,BK72,Williamsburg
173916,102883,pin oak,40.72008958,-73.98388983,Fair,2,0,OnCurb,None,NoDamage,182 STANTON STREET,10002,Manhattan,MN28,Lower East Side
174082,112072,honeylocust,40.71062903,-74.00092319,Good,8,0,OnCurb,None,NoDamage,375 PEARL STREET,10038,Manhattan,MN27,Chinatown
608550,217474,Other,40.70904473,-73.96670027,Good,16,0,OnCurb,1or2,NoDamage,49 SOUTH 9 STREET,11249,Brooklyn,BK73,North Side-South Side
173909,217084,Callery pear,40.70665066,-73.96488187,Good,12,0,OnCurb,None,NoDamage,82 MORTON STREET,11249,Brooklyn,BK72,Williamsburg
42859,104214,Callery pear,40.73630342,-73.98716005,Good,7,0,OnCurb,3or4,NoDamage,61 IRVING PLACE,10003,Manhattan,MN21,Gramercy
27889,105278,honeylocust,40.73246475,-73.9847199,Good,10,0,OnCurb,None,Damage,230 2 AVENUE,10003,Manhattan,MN21,Gramercy
178509,103412,Callery pear,40.7299764,-73.98856678,Good,7,0,OnCurb,3or4,Damage,21 STUYVESANT STREET,10003,Manhattan,MN22,East Village
201559,102919,honeylocust,40.72170565,-73.98949862,Good,10,0,OnCurb,None,Damage,77 STANTON STREET,10002,Manhattan,MN27,Chinatown
173635,102053,Other,40.73609265,-74.00373413,Good,13,0,OnCurb,1or2,Damage,258 WEST 11 STREET,10014,Manhattan,MN23,West Village
269274,101215,honeylocust,40.72177426,-73.9954564,Fair,5,0,OnCurb,1or2,NoDamage,29 SPRING STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
90654,105482,Japanese zelkova,40.74284391,-73.9811635,Good,5,0,OnCurb,1or2,NoDamage,152 EAST 29 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
233217,103151,honeylocust,40.72810316,-73.98665275,Good,2,0,OnCurb,1or2,NoDamage,56 ST MARKS PLACE,10003,Manhattan,MN22,East Village
172425,102779,Other,40.71861023,-73.97652992,Good,16,0,OnCurb,None,Damage,142 BARUCH PLACE,10002,Manhattan,MN28,Lower East Side
560266,103199,Sophora,40.72887176,-73.98158659,Good,2,0,OnCurb,1or2,Damage,189 AVENUE A,10009,Manhattan,MN22,East Village
13027,101916,honeylocust,40.73306472,-74.0036226,Good,2,0,OnCurb,None,NoDamage,51 GROVE STREET,10014,Manhattan,MN23,West Village
521453,103383,Other,40.71819199,-73.98706254,Good,13,0,OnCurb,None,NoDamage,138 DELANCEY STREET,10002,Manhattan,MN28,Lower East Side
83394,102369,Japanese zelkova,40.70941848,-73.99506679,Good,3,0,OnCurb,None,NoDamage,210 SOUTH STREET,10002,Manhattan,MN27,Chinatown
175448,103210,Other,40.72933306,-73.97980348,Good,12,0,OnCurb,None,NoDamage,517 EAST 13 STREET,10009,Manhattan,MN22,East Village
446688,102100,Callery pear,40.7364242,-74.00214662,Fair,19,0,OnCurb,1or2,NoDamage,217 WEST 11 STREET,10014,Manhattan,MN23,West Village
33990,101773,Sophora,40.73190384,-73.99354707,Good,10,0,OnCurb,1or2,Damage,35 EAST 9 STREET,10003,Manhattan,MN23,West Village
272460,102093,Sophora,40.73672758,-74.00416018,Good,5,0,OnCurb,1or2,NoDamage,62 BANK STREET,10014,Manhattan,MN23,West Village
268516,101267,littleleaf linden,40.72302893,-73.99397031,Fair,8,0,OnCurb,1or2,NoDamage,230 ELIZABETH STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
26955,103432,Callery pear,40.7393697,-73.9973898,Good,19,0,OnCurb,1or2,Damage,135 WEST 16 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
154788,102635,Other,40.71596956,-73.97619745,Fair,2,0,OnCurb,None,NoDamage,521 FDR DRIVE SERVICE ROAD WEST,10002,Manhattan,MN28,Lower East Side
69415,103087,Callery pear,40.72608959,-73.97821268,Good,4,0,OnCurb,None,NoDamage,384 EAST 10 STREET,10009,Manhattan,MN28,Lower East Side
153417,102158,ginkgo,40.73851097,-74.0018648,Good,7,0,OnCurb,3or4,NoDamage,234 WEST 13 STREET,10011,Manhattan,MN23,West Village
521002,101826,Other,40.73251051,-73.99317029,Good,2,0,OnCurb,1or2,NoDamage,25 EAST 10 STREET,10003,Manhattan,MN23,West Village
72957,102535,honeylocust,40.71380002,-73.98562956,Good,8,0,OnCurb,None,Damage,241 HENRY STREET,10002,Manhattan,MN28,Lower East Side
99149,104352,Other,40.74236402,-73.98360012,Fair,4,0,OnCurb,1or2,NoDamage,119 EAST 27 STREET,10016,Manhattan,MN21,Gramercy
171662,103174,Sophora,40.72751543,-73.97645124,Good,3,0,OnCurb,1or2,NoDamage,205 AVENUE C,10009,Manhattan,MN28,Lower East Side
278729,102697,ginkgo,40.71732036,-73.99924704,Good,6,0,OffsetFromCurb,1or2,NoDamage,218 CANAL STREET,10013,Manhattan,MN27,Chinatown
153429,102173,honeylocust,40.73870326,-74.00261981,Good,8,0,OnCurb,3or4,NoDamage,2 HORATIO STREET,10014,Manhattan,MN23,West Village
153169,102175,Callery pear,40.73901469,-74.00101736,Good,10,0,OnCurb,None,NoDamage,220 WEST 14 STREET,10011,Manhattan,MN23,West Village
173879,217166,Other,40.70587998,-73.96544448,Good,12,0,OnCurb,1or2,Damage,14 JULIANA PLACE,11249,Brooklyn,BK72,Williamsburg
101359,100497,Callery pear,40.71472201,-74.00448054,Good,3,0,OnCurb,1or2,NoDamage,49 DUANE STREET,10007,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
35855,103430,ginkgo,40.74027458,-74.00179242,Good,5,0,OnCurb,None,NoDamage,264 WEST 15 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
241066,105466,honeylocust,40.74195127,-73.97906282,Fair,13,0,OnCurb,None,Damage,226 EAST 29 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
84689,106004,Sophora,40.73196075,-73.98182191,Good,4,0,OnCurb,1or2,Damage,260 1 AVENUE,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
30209,104222,Callery pear,40.73667065,-73.99500954,Good,17,0,OnCurb,1or2,NoDamage,25 WEST 14 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
35320,103450,Callery pear,40.74075349,-73.99912476,Fair,15,0,OnCurb,1or2,NoDamage,214 WEST 17 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
29944,104229,honeylocust,40.73821062,-73.9948922,Good,9,0,OnCurb,3or4,NoDamage,37 WEST 16 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
168167,102754,London planetree,40.7180017,-73.98459737,Fair,17,0,OnCurb,None,NoDamage,85 ATTORNEY STREET,10002,Manhattan,MN28,Lower East Side
236625,101346,ginkgo,40.72448408,-74.00091709,Good,5,0,OnCurb,None,NoDamage,99 WOOSTER STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
449069,105342,honeylocust,40.73299902,-73.97485623,Good,12,0,OffsetFromCurb,None,NoDamage,601 EAST 20 STREET,10010,Manhattan,MN50,Stuyvesant Town-Cooper Village
147689,104366,honeylocust,40.74301598,-73.98229755,Fair,9,0,OnCurb,None,NoDamage,132 LEXINGTON AVENUE,10016,Manhattan,MN20,Murray Hill-Kips Bay
73569,101775,Callery pear,40.73198145,-73.99220464,Fair,11,0,OnCurb,1or2,NoDamage,40 EAST 10 STREET,10003,Manhattan,MN23,West Village
69230,102955,Other,40.72291178,-73.97804843,Good,15,0,OnCurb,1or2,NoDamage,732 EAST 6 STREET,10009,Manhattan,MN28,Lower East Side
272074,100731,ginkgo,40.7202489,-74.00361096,Good,6,0,OnCurb,1or2,NoDamage,327 CHURCH STREET,10013,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
335442,103397,pin oak,40.71608655,-73.981795,Good,8,0,OffsetFromCurb,None,NoDamage,500 GRAND STREET,10002,Manhattan,MN28,Lower East Side
37920,105234,Sophora,40.73698422,-73.99038512,Good,7,0,OnCurb,None,NoDamage,41 UNION SQUARE WEST,10003,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
30286,101758,Japanese zelkova,40.73162603,-73.99504798,Good,4,0,OnCurb,None,Damage,26 EAST 8 STREET,10003,Manhattan,MN23,West Village
481852,105433,ginkgo,40.73991915,-73.98162203,Good,6,0,OnCurb,1or2,NoDamage,209 EAST 25 STREET,10010,Manhattan,MN20,Murray Hill-Kips Bay
268782,101223,Japanese zelkova,40.72310489,-74.00324132,Good,12,0,OnCurb,None,NoDamage,362 WEST BROADWAY,10013,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
30281,101567,ginkgo,40.72898272,-73.9948329,Good,10,0,OnCurb,1or2,NoDamage,265 MERCER STREET,10003,Manhattan,MN23,West Village
103295,103160,Other,40.7288331,-73.98087467,Fair,4,0,OnCurb,1or2,Damage,504 EAST 12 STREET,10009,Manhattan,MN22,East Village
83928,102404,London planetree,40.71121377,-73.99410793,Fair,12,0,OffsetFromCurb,None,Damage,63 MARKET STREET,10002,Manhattan,MN27,Chinatown
136557,103072,Other,40.72617185,-73.98576393,Fair,4,0,OnCurb,None,NoDamage,407 EAST 6 STREET,10009,Manhattan,MN22,East Village
246385,101485,ginkgo,40.7270391,-74.00379308,Good,15,0,OnCurb,3or4,Damage,11 CHARLTON STREET,10014,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
44645,105345,London planetree,40.73581202,-73.98165427,Poor,15,0,OnCurb,None,NoDamage,304 EAST 20 STREET,10010,Manhattan,MN21,Gramercy
69183,103036,Other,40.72426963,-73.97729691,Good,15,0,OnCurb,1or2,Damage,373 EAST 8 STREET,10009,Manhattan,MN28,Lower East Side
32029,104269,Japanese zelkova,40.73893366,-73.9890579,Good,9,0,OnCurb,None,Damage,29 EAST 20 STREET,10010,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
136355,102931,Other,40.72195533,-73.9859512,Poor,2,0,OnCurb,1or2,NoDamage,240 EAST HOUSTON STREET,10002,Manhattan,MN27,Chinatown
81972,103496,pin oak,40.74312249,-73.99747483,Good,14,0,OnCurb,1or2,NoDamage,214 WEST 21 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
72885,102509,ginkgo,40.71328964,-73.99172815,Good,3,0,OnCurb,None,NoDamage,117 HENRY STREET,10002,Manhattan,MN28,Lower East Side
118829,102903,littleleaf linden,40.7210431,-73.98920728,Good,2,0,OnCurb,1or2,NoDamage,164 ALLEN STREET,10002,Manhattan,MN27,Chinatown
438071,103026,Japanese zelkova,40.72459783,-73.98580388,Good,7,0,OnCurb,None,NoDamage,155 EAST 4 STREET,10009,Manhattan,MN22,East Village
48878,103454,ginkgo,40.74041729,-74.00390246,Good,9,0,OnCurb,None,NoDamage,329 WEST 14 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
177298,105445,honeylocust,40.74071508,-73.97994268,Good,6,0,OnCurb,None,NoDamage,228 EAST 27 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
176294,105393,honeylocust,40.73739693,-73.98138619,Good,12,0,OnCurb,None,Damage,383 2 AVENUE,10010,Manhattan,MN21,Gramercy
122482,220032,Other,40.70340673,-73.99081651,Good,3,0,OffsetFromCurb,1or2,NoDamage,16 MAIN STREET,11201,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
271335,101275,pin oak,40.72424116,-74.00209104,Good,4,0,OnCurb,3or4,NoDamage,395 WEST BROADWAY,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
192673,103303,London planetree,40.71886052,-73.99055666,Good,17,0,OffsetFromCurb,None,NoDamage,101 ALLEN STREET,10002,Manhattan,MN27,Chinatown
30486,101802,ginkgo,40.73260952,-73.9959811,Good,14,0,OnCurb,3or4,NoDamage,11 5 AVENUE,10003,Manhattan,MN23,West Village
31846,103420,Sophora,40.73765564,-73.99676065,Good,9,0,OnCurb,None,Damage,531 AVENUE OF THE AMERICAS,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
392825,101849,ginkgo,40.73357001,-73.997778,Good,12,0,OnCurb,1or2,NoDamage,36 WEST 9 STREET,10011,Manhattan,MN23,West Village
175215,217169,honeylocust,40.70696363,-73.96702974,Good,12,0,OnCurb,1or2,NoDamage,49 DIVISION AVENUE,11249,Brooklyn,BK72,Williamsburg
269379,101206,honeylocust,40.72314949,-74.00300773,Good,14,0,OnCurb,None,Damage,499 BROOME STREET,10013,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
363237,102896,Sophora,40.72159693,-73.97869279,Good,3,0,OnCurb,1or2,NoDamage,340 EAST 4 STREET,10009,Manhattan,MN28,Lower East Side
102436,103175,Other,40.72810815,-73.98214263,Good,12,0,OnCurb,None,Damage,165 AVENUE A,10009,Manhattan,MN22,East Village
416001,100927,honeylocust,40.71115284,-74.00203819,Fair,11,0,OnCurb,None,Damage,2 MADISON STREET,10038,Manhattan,MN27,Chinatown
30569,101954,Callery pear,40.73393352,-73.99656028,Good,10,0,OnCurb,1or2,Damage,19 WEST 10 STREET,10011,Manhattan,MN23,West Village
260229,102163,ginkgo,40.73758639,-74.00427677,Good,9,0,OnCurb,1or2,Damage,291 WEST 12 STREET,10014,Manhattan,MN23,West Village
39289,105337,Callery pear,40.73622227,-73.98704112,Good,10,0,OnCurb,3or4,NoDamage,58 IRVING PLACE,10003,Manhattan,MN21,Gramercy
262366,101812,Sophora,40.73197868,-74.00473522,Good,12,0,OnCurb,1or2,Damage,52 BARROW STREET,10014,Manhattan,MN23,West Village
206710,105432,Callery pear,40.73908114,-73.97803035,Fair,4,0,OnCurb,None,NoDamage,334 EAST 26 STREET,10010,Manhattan,MN20,Murray Hill-Kips Bay
72798,102515,ginkgo,40.71344613,-73.98986393,Good,7,0,OnCurb,1or2,Damage,150 HENRY STREET,10002,Manhattan,MN28,Lower East Side
