artist,track_name,region,date,streams
Ed Sheeran,Shape of You,se,2017-04-29,244431
Ed Sheeran,Shape of You,se,2017-04-30,253159
Ed Sheeran,Shape of You,se,2017-05-01,193403
Ed Sheeran,Shape of You,se,2017-05-02,211883
Ed Sheeran,Shape of You,se,2017-05-03,203337
Ed Sheeran,Shape of You,se,2017-05-04,204243
Ed Sheeran,Shape of You,se,2017-05-05,243258
Ed Sheeran,Shape of You,se,2017-05-06,237937
Ed Sheeran,Shape of You,se,2017-05-07,182532
Ed Sheeran,Shape of You,se,2017-05-08,187670
Ed Sheeran,Shape of You,se,2017-05-09,195904
Ed Sheeran,Shape of You,se,2017-05-10,195143
Ed Sheeran,Shape of You,se,2017-05-11,195764
Ed Sheeran,Shape of You,se,2017-05-12,233765
Ed Sheeran,Shape of You,se,2017-05-13,222445
Ed Sheeran,Shape of You,se,2017-05-14,173550
Ed Sheeran,Shape of You,se,2017-05-15,183531
Ed Sheeran,Shape of You,se,2017-05-16,185712
Ed Sheeran,Shape of You,se,2017-05-17,187201
Ed Sheeran,Shape of You,se,2017-05-18,192706
Ed Sheeran,Shape of You,se,2017-05-19,235907
Ed Sheeran,Shape of You,se,2017-05-20,212290
Ed Sheeran,Shape of You,se,2017-05-21,171344
Ed Sheeran,Shape of You,se,2017-05-22,176414
Ed Sheeran,Shape of You,se,2017-05-23,180951
Ed Sheeran,Shape of You,se,2017-05-24,205034
Ed Sheeran,Shape of You,se,2017-05-25,194275
Ed Sheeran,Shape of You,se,2017-05-26,213436
Ed Sheeran,Shape of You,se,2017-05-27,202141
Ed Sheeran,Shape of You,se,2017-05-28,149703
Ed Sheeran,Shape of You,se,2017-05-29,158804
Ed Sheeran,Shape of You,se,2017-05-30,NA
Ed Sheeran,Shape of You,se,2017-05-31,NA
Ed Sheeran,Shape of You,se,2017-06-01,165720
Ed Sheeran,Shape of You,se,2017-06-02,NA
Ed Sheeran,Shape of You,se,2017-06-03,182060
Ed Sheeran,Shape of You,se,2017-06-04,149920
Ed Sheeran,Shape of You,se,2017-06-05,175822
Ed Sheeran,Shape of You,se,2017-06-06,157329
Ed Sheeran,Shape of You,se,2017-06-07,152927
Ed Sheeran,Shape of You,se,2017-06-08,160382
Ed Sheeran,Shape of You,se,2017-06-09,183741
Ed Sheeran,Shape of You,se,2017-06-10,186024
Ed Sheeran,Shape of You,se,2017-06-11,145366
Ed Sheeran,Shape of You,se,2017-06-12,151817
Ed Sheeran,Shape of You,se,2017-06-13,159160
Ed Sheeran,Shape of You,se,2017-06-14,165905
Ed Sheeran,Shape of You,se,2017-06-15,162410
Ed Sheeran,Shape of You,se,2017-06-16,177301
Ed Sheeran,Shape of You,se,2017-06-17,175906
Ed Sheeran,Shape of You,se,2017-06-18,137588
Ed Sheeran,Shape of You,se,2017-06-19,144225
Ed Sheeran,Shape of You,se,2017-06-20,141483
Ed Sheeran,Shape of You,se,2017-06-21,146721
Ed Sheeran,Shape of You,se,2017-06-22,167890
Ed Sheeran,Shape of You,se,2017-06-23,177484
Ed Sheeran,Shape of You,se,2017-06-24,121805
Ed Sheeran,Shape of You,se,2017-06-25,120547
Ed Sheeran,Shape of You,se,2017-06-26,129531
Ed Sheeran,Shape of You,se,2017-06-27,130483
Ed Sheeran,Shape of You,se,2017-06-28,134598
Ed Sheeran,Shape of You,se,2017-06-29,130999
Ed Sheeran,Shape of You,se,2017-06-30,149325
Ed Sheeran,Shape of You,se,2017-07-01,150788
Ed Sheeran,Shape of You,se,2017-07-02,118192
Ed Sheeran,Shape of You,se,2017-07-03,130834
Ed Sheeran,Shape of You,se,2017-07-04,131615
Ed Sheeran,Shape of You,se,2017-07-05,132917
Ed Sheeran,Shape of You,se,2017-07-06,135126
Ed Sheeran,Shape of You,se,2017-07-07,151302
Ed Sheeran,Shape of You,se,2017-07-08,149390
Ed Sheeran,Shape of You,se,2017-07-09,122293
Ed Sheeran,Shape of You,se,2017-07-10,132342
Ed Sheeran,Shape of You,se,2017-07-11,128295
Ed Sheeran,Shape of You,se,2017-07-12,126939
Ed Sheeran,Shape of You,se,2017-07-13,128363
Ed Sheeran,Shape of You,se,2017-07-14,140631
Ed Sheeran,Shape of You,se,2017-07-15,132007
Ed Sheeran,Shape of You,se,2017-07-16,103433
Ed Sheeran,Shape of You,se,2017-07-17,116615
Ed Sheeran,Shape of You,se,2017-07-18,115109
Ed Sheeran,Shape of You,se,2017-07-19,116691
Ed Sheeran,Shape of You,se,2017-07-20,113792
Ed Sheeran,Shape of You,se,2017-07-21,119303
Ed Sheeran,Shape of You,se,2017-07-22,120689
Ed Sheeran,Shape of You,se,2017-07-23,98734
Ed Sheeran,Shape of You,se,2017-07-24,108576
Ed Sheeran,Shape of You,se,2017-07-25,106767
Ed Sheeran,Shape of You,se,2017-07-26,108802
Ed Sheeran,Shape of You,se,2017-07-27,107190
Ed Sheeran,Shape of You,se,2017-07-28,116979
Ed Sheeran,Shape of You,se,2017-07-29,111444
Ed Sheeran,Shape of You,se,2017-07-30,94357
Ed Sheeran,Shape of You,se,2017-07-31,105402
Ed Sheeran,Shape of You,se,2017-08-01,105327
Ed Sheeran,Shape of You,se,2017-08-02,103785
Ed Sheeran,Shape of You,se,2017-08-03,101397
Ed Sheeran,Shape of You,se,2017-08-04,110257
Ed Sheeran,Shape of You,se,2017-08-05,102176
Ed Sheeran,Shape of You,se,2017-08-06,83862
Ed Sheeran,Shape of You,se,2017-08-07,95595
Ed Sheeran,Shape of You,se,2017-08-08,96153
Ed Sheeran,Shape of You,se,2017-08-09,94785
Ed Sheeran,Shape of You,se,2017-08-10,96964
Ed Sheeran,Shape of You,se,2017-08-11,107964
Ed Sheeran,Shape of You,se,2017-08-12,96587
Ed Sheeran,Shape of You,se,2017-08-13,79696
Ed Sheeran,Shape of You,se,2017-08-14,90762
Ed Sheeran,Shape of You,se,2017-08-15,89481
Ed Sheeran,Shape of You,se,2017-08-16,88163
Ed Sheeran,Shape of You,se,2017-08-17,89820
Ed Sheeran,Shape of You,se,2017-08-18,104163
Ed Sheeran,Shape of You,se,2017-08-19,100737
Ed Sheeran,Shape of You,se,2017-08-20,81702
Ed Sheeran,Shape of You,se,2017-08-21,85625
Ed Sheeran,Shape of You,se,2017-08-22,85085
Ed Sheeran,Shape of You,se,2017-08-23,87154
Ed Sheeran,Shape of You,se,2017-08-24,89060
Ed Sheeran,Shape of You,se,2017-08-25,104024
Ed Sheeran,Shape of You,se,2017-08-26,102900
Ed Sheeran,Shape of You,se,2017-08-27,77337
Ed Sheeran,Shape of You,se,2017-08-28,84240
Ed Sheeran,Shape of You,se,2017-08-29,85919
Ed Sheeran,Shape of You,se,2017-08-30,87968
Ed Sheeran,Shape of You,se,2017-08-31,87094
